houseName,houseScale,houseArea,houseLayers,houseDirect,builtDate,owner,community,detailAddress,price
()高层简装三房 户型方正 采光全天 出门地铁口商业,3室2厅,95㎡,高层（共33层）,南向,2017年建,司佳敏,临湖苑,文化旅游城-万达临湖苑滨湖区包河大道与环湖北路交口,20526元/㎡
包河区 中辰未来港 地铁口 5.4米挑高 精装现房 通燃气,2室2厅,66㎡,中层（共28层）,南向,2018年建,刘继斌,中辰未来港,包河工业园-中辰未来港中辰,10424元/㎡
"您买的不是房子,是一个家 是美好生活的开始",3室2厅,88.22㎡,高层（共30层）,南北向,2015年建,黄昌花,禹洲天玺,桃花-禹洲天玺桃花镇繁华大道以南、泰山路以西,16209元/㎡
168东区 次新小区 精装两房,2室2厅,85.74㎡,低层（共26层）,南向,2014年建,朱娜,紫御府,大学城-紫御府繁华大道以南、叠嶂路以西,29741元/㎡
()临湖苑C区 湖景三房 中高楼层 纯毛坯 空气清新,3室2厅,97㎡,高层（共33层）,东向,2016年建,司佳敏,临湖苑,文化旅游城-万达临湖苑滨湖区包河大道与环湖北路交口,21649元/㎡
"正规大院停车方便,南小 45中双本部",3室1厅,98㎡,高层（共4层）,南北向,张红梅,,供销社宿舍,大钟楼南熏门-供销社宿舍庐江路127号,42857元/㎡
亲湖苑 边户三房 南北通透 采光好 房东置换诚意出售随时看房,3室2厅,112.9㎡,中层（共33层）,南向,2017年建,柯文霞,万达亲湖苑,文化旅游城-万达三期亲湖苑庐州大道与丙铺路交口,19043元/㎡
"坐拥地铁,次新小区,配套完备,品质生活",3室2厅,111.98㎡,中层（共34层）,南北向,2014年建,朱娜,原树提香,丰乐-原树提香,14913元/㎡
开发商精装 户型有特色 采光无影响 随时约看 同意满二,3室2厅,103㎡,低层（共32层）,南向,2015年建,黄昌花,禹洲天玺,桃花-禹洲天玺桃花镇繁华大道以南、泰山路以西,13203元/㎡
()边户南北通透大三房 双卫 楼层采光好 满2地铁口,3室2厅,120㎡,低层（共33层）,南向,2014年建,司佳敏,临湖苑,文化旅游城-万达临湖苑滨湖区包河大道与环湖北路交口,18333元/㎡
"天玺二期,环境好,中高楼层,全天采光,精装地暖房",3室2厅,98.51㎡,中层（共41层）,南向,2015年建,黄昌花,禹洲天玺,桃花-禹洲天玺桃花镇繁华大道以南、泰山路以西,15866元/㎡
百年央企招商品质48中屯小双地铁高层98平精装交付,3室2厅,98㎡,低层（共19层）,南北向,2019年建,何义成,雍荣府,包河工业园-雍荣府北京路和郎溪路交口西南角,21530元/㎡
万达临湖苑 边户三房两卫 房子正气 中间楼层 好房子好位置,3室2厅,118㎡,中层（共33层）,南向,2017年建,司佳敏,临湖苑,文化旅游城-万达临湖苑滨湖区包河大道与环湖北路交口,20169元/㎡
"政务旁万象城旁 5.4米复试上下两层,龙湖物业 双钥匙设计",3室2厅,58㎡,中层（共30层）,南向,2000年建,刘继斌,中辰优唐广场,奥体中心-中辰优唐广场政务区金寨南路与潜山路交叉口,10344元/㎡
精装修 148万 110平 南北通透 诚心出售 价格可以谈,3室2厅,110㎡,高层（共6层）,南北向,2010年建,崔王健,万振逍遥苑,合家福购物街-万振逍遥苑马鞍山路与太湖路交叉口,13454元/㎡
"原树提香,地铁口,精装三房,诚心出售",3室2厅,89.93㎡,低层（共34层）,南向,2014年建,朱娜,原树提香,丰乐-原树提香,15234元/㎡
口民用水电准现房首付8万起入住滨湖门户,2室1厅,57㎡,中层（共28层）,南向,2018年建,何义成,南翔汽车智慧新城,省人大-南翔汽车智慧新城繁华大道与重庆路交口,6596元/㎡
禹洲天玺 品质小区 精装三室 看房随时,3室2厅,99㎡,低层（共34层）,南向,2015年建,黄昌花,禹洲天玺,桃花-禹洲天玺桃花镇繁华大道以南、泰山路以西,14121元/㎡
城东小区 古梗公园旁 3房 采光好 交通便利 房东诚心出售,3室2厅,94㎡,低层（共6层）,南北向,2005年建,张霞,城东小区,上派-城东小区人民东路古埂公园旁,12553元/㎡
万达悦湖苑 可看巢湖 真实售价(可贷款)满两年 房主在合肥,3室2厅,120.1㎡,高层（共32层）,南向,2017年建,司佳敏,悦湖苑,文化旅游城-悦湖苑徽州大道与贵阳路交口,18734元/㎡
肥西产证 阳光充足 无遮挡 业主诚心出售,3室2厅,104.09㎡,高层（共34层）,南向,2015年建,黄昌花,禹洲天玺,桃花-禹洲天玺桃花镇繁华大道以南、泰山路以西,15851元/㎡
南北通透 自住装修 视野开阔 全天采光,3室1厅,85.6㎡,高层（共34层）,西南向,2015年建,朱娜,原树提香,丰乐-原树提香,17348元/㎡
水岸豪庭 公园观景房 精装房 转角飘窗 视野采光好 装修很新,3室2厅,88.4㎡,高层（共29层）,南向,2015年建,张霞,水岸豪庭,上派-水岸豪庭上派镇人民路与金鸣街交口向南200米,13009元/㎡
南北通透 220万 电梯房 万达亲湖苑B区 赠送车位必卖好房,3室2厅,111㎡,中层（共34层）,南北向,2016年建,柯文霞,万达亲湖苑,文化旅游城-万达三期亲湖苑庐州大道与丙铺路交口,19819元/㎡
万达双阳台 两室朝南 户型 满二只售153万,2室2厅,89㎡,低层（共31层）,南向,2018年建,司佳敏,悦湖苑,文化旅游城-悦湖苑徽州大道与贵阳路交口,17191元/㎡
"户型方正,中高楼层,采光好,视野好",3室2厅,126.49㎡,中层（共41层）,南北向,2015年建,黄昌花,禹洲天玺,桃花-禹洲天玺桃花镇繁华大道以南、泰山路以西,15258元/㎡
真实在卖 看房方便 诚心出售,3室2厅,87㎡,低层（共18层）,南向,2015年建,朱娜,原树提香,丰乐-原树提香,17816元/㎡
悦湖苑 无税正通透三房 双阳台 中楼层采光好 价格便宜有钥匙,3室2厅,99.9㎡,中层（共32层）,南北向,2015年建,司佳敏,悦湖苑,文化旅游城-悦湖苑徽州大道与贵阳路交口,18118元/㎡
万达亲湖苑 新出好房源 中户三房满二 近期必卖,3室2厅,96.7㎡,中层（共34层）,南向,2017年建,柯文霞,万达亲湖苑,文化旅游城-万达三期亲湖苑庐州大道与丙铺路交口,19648元/㎡
"满五,三房南北通透边户,拎包入住业主急售,中等楼层采光好",3室2厅,89.7㎡,中层（共26层）,南北向,2015年建,张霞,蓝城丽景湾,上派-蓝城丽景湾青年路与体育路交叉口西北(老四中),12932元/㎡
"禹洲天玺边户四房,精装修拎包入住",4室2厅,124.12㎡,低层（共30层）,南向,2015年建,黄昌花,禹洲天玺,桃花-禹洲天玺桃花镇繁华大道以南、泰山路以西,14904元/㎡
南北通 3室2厅2卫 巴黎春天 地铁三号 公园旁 家天下商圈,3室2厅,138㎡,中层（共6层）,南北向,2012年建,刘继斌,巴黎春天,生态公园-巴黎春天,11521元/㎡
时光印象 精装修 3室2厅 居家自住 保养好,3室2厅,98㎡,高层（共32层）,南北向,2016年建,王亚军,时光印象,金融中心-时光印象四川路与贵阳路交口向西200米,17857元/㎡
"肥西产证,自住精装修,满五,诚心出售",3室2厅,89.88㎡,高层（共34层）,南向,2014年建,朱娜,原树提香,丰乐-原树提香,17111元/㎡
人民巷南小 45中双本部豪装挂户房,2室1厅,34㎡,高层（共5层）,南北向,1990年建,张红梅,人民巷21号,南门小学-人民巷21号益民街与人民巷交叉向西50米,52941元/㎡
万达悦湖苑 南北通透 简单装修 186万 楼层好 视野无遮挡,3室2厅,99.4㎡,中层（共32层）,南北向,2016年建,司佳敏,悦湖苑,文化旅游城-悦湖苑徽州大道与贵阳路交口,18712元/㎡
"沃顿花园,百大商圈,价格优惠,采光刺眼,性价比,急卖",2室2厅,70㎡,中层（共33层）,南北向,2017年建,张霞,沃顿花园,上派-沃顿花园巢湖中路与紫蓬路交汇处西南,13571元/㎡
产证100平 套内170平 全新40万装修 带电梯洋房急,4室2厅,100.05㎡,高层（共8层）,南北向,2015年建,黄昌花,禹洲天玺,桃花-禹洲天玺桃花镇繁华大道以南、泰山路以西,26316元/㎡
优惠促销 万达悦湖苑120平215万 边户 南北通透 双卫生,3室2厅,120㎡,中层（共33层）,南北向,2017年建,司佳敏,悦湖苑,文化旅游城-悦湖苑徽州大道与贵阳路交口,17916元/㎡
亲湖苑 无税正通透三房 中高楼层采光好 价格便宜 看房有钥匙,3室2厅,105.2㎡,高层（共32层）,南北向,2015年建,柯文霞,万达亲湖苑,文化旅游城-万达三期亲湖苑庐州大道与丙铺路交口,19771元/㎡
84万买 百大旁边 沃顿花园 精装2房,2室2厅,69㎡,低层（共30层）,南北向,2015年建,张霞,沃顿花园,上派-沃顿花园巢湖中路与紫蓬路交汇处西南,12318元/㎡
"急售,急售,业主诚心,业主满二,有钥匙随时可以看房",4室2厅,142㎡,高层（共22层）,南北向,2018年建,赵刘磊,奥园城市天地(合肥),合肥学院-奥园城市天地(合肥)长江路与蜀峰路交口,18661元/㎡
"精装未住人,楼层采光好,房主诚售",3室2厅,85.55㎡,高层（共33层）,南向,2015年建,黄昌花,信地华地城,芙蓉社区-信地·华地城繁华大道与嵩山路交口,15710元/㎡
满两年东边户大三房两卫 采光好带产权车位 价格便宜看房有钥匙,3室2厅,122.1㎡,低层（共27层）,南北向,2015年建,司佳敏,悦湖苑,文化旅游城-悦湖苑徽州大道与贵阳路交口,17199元/㎡
急售 云河湾精装三室两厅 中间户型 南北通透采光好 看房方,3室2厅,86.2㎡,低层（共18层）,南北向,2015年建,李根,文一云河湾,临泉东路-文一云河湾龙岗开发区明皇路以北地块,13689元/㎡
正常首付 正规三房 满二年 采光好 环境好 房东急售,3室2厅,86.69㎡,中层（共23层）,南向,2015年建,黄昌花,信地华地城,芙蓉社区-信地·华地城繁华大道与嵩山路交口,16172元/㎡
啦啦派河旁 观景小区 正3房南北通透精装全送 急售,3室2厅,88㎡,低层（共28层）,南北向,2015年建,张霞,沃顿花园,上派-沃顿花园巢湖中路与紫蓬路交汇处西南,12034元/㎡
火车站旁 东一环边 吟春园 精装四室 胜利广场 地铁口,4室2厅,157㎡,中层（共6层）,南向,2008年建,刘继斌,吟春园,胜利广场-吟春园新站区胜利广场合肥晚报社对面,9649元/㎡
文一名门北郡洋房 精装修 中间楼层 有钥匙看房,3室2厅,99㎡,中层（共8层）,东南向,2017年建,鲍艳艳,文一名门北郡,北城新区-文一名门北郡蒙城北路与金峰路交叉口,11818元/㎡
"年底急卖 万达悦湖苑89平双阳台大两房160万,价格真实",2室2厅,89㎡,低层（共28层）,南向,2017年建,司佳敏,悦湖苑,文化旅游城-悦湖苑徽州大道与贵阳路交口,17977元/㎡
好楼层 采光无遮挡 经典三室户型 两房朝南 诚心出售,3室2厅,86㎡,中层（共33层）,南向,2015年建,黄昌花,信地华地城,芙蓉社区-信地·华地城繁华大道与嵩山路交口,14651元/㎡
豪华装修 沃顿花园 楼层好 房屋新房装修未住 家具家电齐全,3室2厅,89㎡,高层（共32层）,南向,2015年建,张霞,沃顿花园,上派-沃顿花园巢湖中路与紫蓬路交汇处西南,14044元/㎡
亲湖苑小三房 高层 带车位 价格实惠 房东诚心置换 买它不亏,3室2厅,94.3㎡,高层（共34层）,南北向,2017年建,柯文霞,万达亲湖苑,文化旅游城-万达三期亲湖苑庐州大道与丙铺路交口,20148元/㎡
淮合花园 刚需房 豪装 点我看房 急售 急售,3室2厅,88㎡,中层（共11层）,南北向,2013年建,李根,淮合花园,南岗-淮合花园涂山路南侧、淮合路东侧,11136元/㎡
繁华西 满二 高楼层 边户采光刺眼,3室1厅,98.82㎡,高层（共32层）,东南向,2015年建,黄昌花,信地华地城,芙蓉社区-信地·华地城繁华大道与嵩山路交口,15381元/㎡
()新上高层简装全天采光交通方便钥匙随时看可以谈车位,3室2厅,99㎡,高层（共33层）,南向,2016年建,司佳敏,悦湖苑,文化旅游城-悦湖苑徽州大道与贵阳路交口,19696元/㎡
南北通透 电梯房 3室2厅 满五住房 看房方便 有钥匙,3室2厅,107㎡,低层（共28层）,南北向,2015年建,张霞,沃顿花园,上派-沃顿花园巢湖中路与紫蓬路交汇处西南,12056元/㎡
信地华地城洋房 品质高户型好 业主诚心出售,4室2厅,126㎡,高层（共6层）,南北向,2015年建,黄昌花,信地华地城,芙蓉社区-信地·华地城繁华大道与嵩山路交口,13492元/㎡
万达临湖苑东边户南北通透三房 送车位带精装修 高层全天采光,3室2厅,97㎡,高层（共33层）,南北向,2015年建,司佳敏,临湖苑,文化旅游城-万达临湖苑滨湖区包河大道与环湖北路交口,22989元/㎡
保利罗兰春天 精装三室 地铁口 通透户型采光无遮挡 随时看房,3室2厅,88㎡,高层（共27层）,南北向,2018年建,李根,保利罗兰春天,龙岗-保利罗兰春天包公大道和大众路交汇处,14090元/㎡
一环边 元一时代新亚汽车站旁 一楼自带超子 全新装修拎包入住,2室2厅,81㎡,低层（共6层）,南向,2000年建,刘继斌,中兴花园OFFICE,科技园-中兴花园OFFICE公寓长江西路高新区对面,12962元/㎡
泉阳路交阜阳路 北城中环城·,3室1厅,99㎡,中层（共18层）,南北向,2016年建,顾卫明,北城中环城,北城新区-北城中环城阜阳北路和泉阳路交叉口,10606元/㎡
必看好房 四季花海旁 山水间花园 简装两房中上楼层采光好,2室2厅,70㎡,中层（共30层）,南向,2012年建,赵刘磊,国光山水间,大蜀山-国光山水间新产业园区内井岗路与蜀峰路交口,17714元/㎡
"房龄新环境好,精装修,采光无遮挡,房型正,居住舒适",4室1厅,125.84㎡,低层（共6层）,南北向,2015年建,黄昌花,信地华地城,芙蓉社区-信地·华地城繁华大道与嵩山路交口,18277元/㎡
()刚需必选低总价采光好环境佳,3室2厅,113㎡,中层（共33层）,南北向,2017年建,柯文霞,万达亲湖苑,文化旅游城-万达三期亲湖苑庐州大道与丙铺路交口,20353元/㎡
万达悦湖苑 240万 120平 3室2厅 带车位 看房方便,3室2厅,120㎡,中层（共33层）,南北向,2018年建,司佳敏,悦湖苑,文化旅游城-悦湖苑徽州大道与贵阳路交口,20000元/㎡
3室2厅2卫 127.0平米 138.00万元,3室2厅,127㎡,低层（共6层）,南向,2000年建,李根,德邦翠馨居,皖江厂-德邦翠馨居物流大道与龙门岭路交汇处,10866元/㎡
中海4房 采光楼层 品质小区 环湖CBD 诚心售,4室2厅,165㎡,中层（共33层）,南北向,2015年建,陈中全,中海滨湖公馆,高速滨湖时代广场-中海滨湖公馆,22727元/㎡
华源国际城多层四楼两室两厅精装修拎包即住公摊小,2室2厅,88㎡,中层（共6层）,南北向,2000年建,王东辉,华源国际城,曙光影院-华源国际城和平路110号,11931元/㎡
必看好房 和小38中本部 精装三房 低于市场价15万 品质小区手慢无,3室2厅,90㎡,中层（共33层）,南北向,2013年建,李子良,鼎元府邸,和平广场-鼎元府邸,20555元/㎡
自住精装 房型合住 位置安静 品牌家电 拎包即住,3室2厅,89.58㎡,高层（共33层）,南向,2015年建,黄昌花,文一名门绿洲,芙蓉社区-文一名门绿洲,15070元/㎡
曙光影院多层三室两厅精装修拎包即住看房方便,3室2厅,125㎡,高层（共6层）,南北向,2004年建,王东辉,华源国际城,曙光影院-华源国际城和平路110号,11600元/㎡
万达性价比次新房出售 融园旁 楼层好 满两年 环境优美,3室2厅,100㎡,高层（共33层）,东向,2018年建,司佳敏,悦湖苑,文化旅游城-悦湖苑徽州大道与贵阳路交口,18600元/㎡
阜阳路交临湖路 融侨悦城,3室2厅,129.8㎡,中层（共18层）,南北向,顾卫明,,融侨悦城,双凤庐阳工业园-融侨悦城阜阳北路与凌湖路交口东北角,15023元/㎡
"精装修,大三房,三开间朝南户型方正",3室2厅,95.52㎡,低层（共33层）,南向,2015年建,黄昌花,文一名门绿洲,芙蓉社区-文一名门绿洲,14447元/㎡
必看好房 四季花海旁山水间花园 精装两房拎包入住 环境优美,2室2厅,72㎡,低层（共30层）,南向,2012年建,赵刘磊,国光山水间,大蜀山-国光山水间新产业园区内井岗路与蜀峰路交口,17777元/㎡
阜阳路交临湖路 融侨悦城·,3室2厅,132㎡,中层（共18层）,南北向,顾卫明,,融侨悦城,双凤庐阳工业园-融侨悦城阜阳北路与凌湖路交口东北角,14090元/㎡
2室2厅 万达文旅新城(揽湖苑C区) 精装修 随时看房,2室2厅,79㎡,高层（共32层）,东向,2018年建,司佳敏,万达揽湖苑,文化旅游城-万达揽湖苑庐州大道和贵阳路交口,20253元/㎡
万达边户三房 南北通透 采光刺眼 钻石楼层 满二 配套成熟,3室2厅,105.2㎡,高层（共32层）,南北向,2017年建,柯文霞,万达亲湖苑,文化旅游城-万达三期亲湖苑庐州大道与丙铺路交口,19961元/㎡
"中海165大平层 370万,改善之选 楼旺位置",4室2厅,164.1㎡,中层（共33层）,南向,2017年建,陈中全,中海滨湖公馆,高速滨湖时代广场-中海滨湖公馆,22547元/㎡
真实在卖 诚心出售 看房方便,3室1厅,99㎡,中层（共33层）,南向,2015年建,黄昌花,文一名门绿洲,芙蓉社区-文一名门绿洲,15676元/㎡
满两年 中间楼层 全天采光 婚房装修,4室2厅,109.55㎡,中层（共30层）,南向,2015年建,黄昌花,文一名门绿洲,芙蓉社区-文一名门绿洲,15207元/㎡
万达揽湖苑A区 4 房 140 方,4室2厅,140㎡,高层（共31层）,南北向,2018年建,司佳敏,万达揽湖苑,文化旅游城-万达揽湖苑庐州大道和贵阳路交口,19285元/㎡
3室2厅 瑞泰和园C区 106万 精装修 86平 电梯房 居,3室2厅,86.3㎡,高层（共18层）,南北向,2012年建,高海盛,瑞泰和园,龙岗-瑞泰和园临泉东路和通达路交口东北,12282元/㎡
大蜀山 2室1厅1卫 74.0平米 127.00万元,2室1厅,74㎡,高层（共18层）,南向,2012年建,赵刘磊,国光山水间,大蜀山-国光山水间新产业园区内井岗路与蜀峰路交口,17162元/㎡
"中海113平255万四居中高层,,惊喜价 南北通透",4室2厅,116.3㎡,低层（共34层）,南北向,2017年建,陈中全,中海滨湖公馆,高速滨湖时代广场-中海滨湖公馆,20636元/㎡
"精装修20万,边户三房,入住时间短,采光无遮挡",3室2厅,85.67㎡,高层（共6层）,南向,2015年建,黄昌花,东冠繁华逸城,桃花-东冠繁华逸城繁华大道与飞虎路交叉口西北角,14264元/㎡
一环里精装准现房低总价双地铁环绕,3室2厅,93.9㎡,中层（共18层）,南北向,2020年建,李子良,金隅大成郡,骆岗-金隅大成郡东二环路与南淝河路交口东南,17784元/㎡
4号线地铁口 西子曼城中间户3房采光好,3室2厅,91.6㎡,低层（共27层）,南向,2018年建,赵刘磊,西子曼城,大蜀山-西子曼城望江西路与鸡鸣山路交口西北角,18013元/㎡
(优)中海滨湖公馆精装边户三房位置好!随时看房,3室2厅,92㎡,低层（共41层）,南北向,2017年建,吕莫平,中海滨湖公馆,高速滨湖时代广场-中海滨湖公馆,22608元/㎡
(优)东方蓝海刚需两房中高楼层视野無敌随时看房,2室2厅,81.4㎡,高层（共28层）,南北向,2017年建,吕莫平,淮矿东方蓝海,文化旅游城-淮矿东方蓝海,19901元/㎡
印象西湖精装大3房15楼的采光通明价格很不错需要赶紧的,3室2厅,117㎡,中层（共18层）,南北向,2012年建,黄先朋,印象西湖,轴承厂-印象西湖安徽省合肥市望江西路与肥西路交口,22905元/㎡
"(优)淮矿东方蓝海,大平层,小区前排,采光好,公园,随时看房",4室2厅,170.7㎡,低层（共24层）,南北向,2017年建,吕莫平,淮矿东方蓝海,文化旅游城-淮矿东方蓝海,19039元/㎡
"银泰城旁,云谷路地铁三房,中海物业,看房方便业主诚心出售",3室2厅,91㎡,高层（共40层）,南向,2015年建,陈中全,中海滨湖公馆,高速滨湖时代广场-中海滨湖公馆,24175元/㎡
"大两房,87平158万,亲湖苑,三开间朝南,卧室",2室2厅,86.6㎡,中层（共33层）,南向,2016年建,柯文霞,万达亲湖苑,文化旅游城-万达三期亲湖苑庐州大道与丙铺路交口,18337元/㎡
"(优)精装30万全送,房东急卖!户型好南北全通透!随时看",4室2厅,135㎡,低层（共33层）,南北向,2016年建,吕莫平,合肥宝能城,文化旅游城-合肥宝能城,21481元/㎡
"(优)新上边户4房,中海滨湖公馆,精装未住人,家具家电全送,",4室2厅,96.4㎡,低层（共34层）,南北向,2017年建,吕莫平,中海滨湖公馆,高速滨湖时代广场-中海滨湖公馆,26452元/㎡
(优)淮矿东方蓝海视野好一览众山小!周边商圈成熟,2室2厅,82㎡,高层（共33层）,南向,2017年建,吕莫平,淮矿东方蓝海,文化旅游城-淮矿东方蓝海,20121元/㎡
(优)淮矿精装修四房赠送20平已改房间小区中心公园双地铁,4室2厅,123㎡,高层（共28层）,南北向,2016年建,吕莫平,淮矿东方蓝海,文化旅游城-淮矿东方蓝海,22764元/㎡
(优)淮矿之星经典南北通透大三房精装修40万直看公园全景诚心卖,3室2厅,132㎡,高层（共33层）,南北向,2016年建,吕莫平,淮矿东方蓝海,文化旅游城-淮矿东方蓝海,22727元/㎡
(优)精装30万中间层通透三居采光好业主诚心卖仅售270W,3室2厅,112.7㎡,低层（共28层）,南北向,2017年建,吕莫平,淮矿东方蓝海,文化旅游城-淮矿东方蓝海,23868元/㎡
(优)业主实售!满两年无税中高层采光好双地铁口金斗公园!,3室2厅,88㎡,高层（共27层）,南向,2015年建,吕莫平,合肥宝能城,文化旅游城-合肥宝能城,22727元/㎡
精装修 217万 满二 西园新村 离近院子,2室1厅,63㎡,低层（共6层）,东向,1996年建,周秋涵,西园新村,安徽大学-西园新村合作化路与龙河路,34444元/㎡
中海4房 中间楼层 采光好 房东诚心出售 看房方便,4室2厅,97㎡,中层（共34层）,南向,2017年建,陈中全,中海滨湖公馆,高速滨湖时代广场-中海滨湖公馆,23195元/㎡
中海滨湖公馆(四房25楼别墅边 风景无限)中海央企值得信赖,4室2厅,98.7㎡,高层（共34层）,南北向,2015年建,陈中全,中海滨湖公馆,高速滨湖时代广场-中海滨湖公馆,21276元/㎡
新出的西园新村五十中本部西园幼儿园近在咫尺有钥匙,2室1厅,57㎡,高层（共1层）,南北向,1998年建,周秋涵,西园新村,安徽大学-西园新村合作化路与龙河路,29824元/㎡
2室1厅1卫 58.0平米 197.00万元,2室1厅,58㎡,低层（共6层）,南北向,2000年建,周秋涵,西园新村,安徽大学-西园新村合作化路与龙河路,33965元/㎡
(真 皖新)朗诗绿郡科技住宅 恒温恒湿恒氧 银泰旁 双地铁,3室2厅,126.1㎡,中层（共32层）,南北向,2014年建,柯文霞,皖新朗诗绿郡,高速滨湖时代广场-皖新朗诗绿郡徽州大道与云谷路交口向东550米,25773元/㎡
南北通透 精装修 58平 2室1厅 西园新村 197万,2室1厅,58㎡,低层（共6层）,南北向,2000年建,周秋涵,西园新村,安徽大学-西园新村合作化路与龙河路,33965元/㎡
西园新村 双本部 一手房 不靠马路 中间楼层 保养好 手慢无,2室1厅,55.7㎡,中层（共6层）,南北向,2001年建,周秋涵,西园新村,安徽大学-西园新村合作化路与龙河路,35906元/㎡
中海新出113平好楼层采光好总价低280万南北通透 位置好,4室2厅,113.4㎡,高层（共34层）,南北向,2017年建,陈中全,中海滨湖公馆,高速滨湖时代广场-中海滨湖公馆,24691元/㎡
淮矿边户南北通透大四房商业街出门双地铁口,4室2厅,135㎡,高层（共29层）,南北向,2016年建,韩锋,淮矿东方蓝海,文化旅游城-淮矿东方蓝海,21111元/㎡
淮矿东方蓝海边户三房楼层好视野无遮挡采光好周边商圈成,3室2厅,118㎡,低层（共33层）,南北向,2017年建,韩锋,淮矿东方蓝海,文化旅游城-淮矿东方蓝海,21864元/㎡
边户两房精装修二十多万东西全送性价比急卖,2室2厅,94.9㎡,中层（共33层）,南北向,2017年建,韩锋,淮矿东方蓝海,文化旅游城-淮矿东方蓝海,20969元/㎡
()宝能二期豪装空置一次未住家电全送看房方便,4室2厅,144㎡,低层（共39层）,东向,2016年建,韩锋,合肥宝能城,文化旅游城-合肥宝能城,23611元/㎡
4室2厅朝南电梯房143平265万诚心出售价格可,4室2厅,143.5㎡,高层（共33层）,南向,2016年建,韩锋,淮矿东方蓝海,文化旅游城-淮矿东方蓝海,18466元/㎡
"淮矿东方蓝海,大平层,小区前排,采光好,公园,随时看房",4室2厅,170.7㎡,低层（共24层）,南北向,2017年建,韩锋,淮矿东方蓝海,文化旅游城-淮矿东方蓝海,19039元/㎡
中海刚需四房 总价低赠送大 满俩年 交通商业发达,4室2厅,96.5㎡,中层（共34层）,南向,2015年建,陈中全,中海滨湖公馆,高速滨湖时代广场-中海滨湖公馆,21761元/㎡
新上急售 振徽苑师范2小 48中 一室一厅 采购不影响97万价可谈,1室1厅,54㎡,低层（共28层）,南北向,2011年建,武胜,滨湖世纪城振徽苑,滨湖世纪城-滨湖世纪城振徽苑天山路与紫云路交叉口,17962元/㎡
经开 华凤国际 2室1厅,2室1厅,89.88㎡,低层（共23层）,东北向,,,华凤国际,明珠广场-金寨南路(明珠广场南500米),10124元/㎡
新站 京商商贸城 1室1厅,1室1厅,49.8㎡,高层（共32层）,南向,,,京商商贸城,南岗-合肥市新站区新蚌埠路与淮海大道交口,6425元/㎡
信地华地城满两年中间楼层无遮挡全天采光小区环境优美,3室2厅,96㎡,中层（共55层）,南向,2000年建,李丽,信地华地城,芙蓉社区-信地·华地城繁华大道与嵩山路交口,13020元/㎡
联投新安里一期 大户型边户四房两卫 西缺 房东急售 低于市场,4室2厅,125.5㎡,低层（共33层）,南北向,2017年建,司佳敏,联投中心书城,高速滨湖时代广场-联投中心书城庐州大道与南昌路交口,19649元/㎡
"临经开,近高新,三区交界之处,幸福安家之选",4室2厅,111.13㎡,低层（共41层）,南北向,2015年建,李丽,禹洲天玺,桃花-禹洲天玺桃花镇繁华大道以南、泰山路以西,15207元/㎡
天玺边户采光好交通方便毛坯改善大四房,4室2厅,126.25㎡,高层（共30层）,南向,2015年建,李丽,禹洲天玺,桃花-禹洲天玺桃花镇繁华大道以南、泰山路以西,14962元/㎡
淮河路六安路45中司法厅大院多层三室精装无税采光好有车位,3室2厅,84㎡,高层（共7层）,南北向,2000年建,张红梅,司法厅宿舍,杏花公园-司法厅宿舍淮河路372号,21190元/㎡
经开区禹洲华侨城刚需户型拎包即住无税地铁口,2室1厅,84.8㎡,高层（共24层）,南北向,2018年建,李丽,禹洲华侨城,芙蓉社区-禹洲华侨城,15683元/㎡
政务边融创城旁一河直达新8中3号线2附院港澳中环,2室1厅,72.43㎡,中层（共24层）,南向,2015年建,李丽,禹洲华侨城,芙蓉社区-禹洲华侨城,17258元/㎡
政务南中间楼层南边采光视野好居家装修诚心出售,2室2厅,78.29㎡,中层（共18层）,南向,2015年建,李丽,禹洲华侨城,芙蓉社区-禹洲华侨城,15583元/㎡
瑶海 凤阳三村 1室1厅,1室1厅,28㎡,高层（共6层）,南向,,,凤阳三村,凤阳路菜市场-凤阳路菜场对面,12857元/㎡
华侨城荷园政务边通透边户采光好自住精装楼层好,2室1厅,88.8㎡,高层（共33层）,南向,2015年建,李丽,禹洲华侨城,芙蓉社区-禹洲华侨城,16103元/㎡
一里洋房175万买复式精装四室两厅户型方正格局好,4室2厅,105.11㎡,中层（共20层）,南北向,2014年建,李丽,一里洋房,芙蓉社区-瑞泽源一里洋房芙蓉路与繁华大道的交汇处,16173元/㎡
联投中心书城 可能你感觉贵但是小区仅一套 带车位满二纯毛坯,4室2厅,102㎡,中层（共34层）,南北向,2018年建,司佳敏,联投中心书城,高速滨湖时代广场-联投中心书城庐州大道与南昌路交口,23529元/㎡
南北通透满五位置好采光充足,3室2厅,87.46㎡,中层（共18层）,南北向,2014年建,李丽,一里洋房,芙蓉社区-瑞泽源一里洋房芙蓉路与繁华大道的交汇处,15435元/㎡
"精装修自住,多层二楼带院子,全屋地暖价格优惠",3室2厅,136.43㎡,低层（共6层）,南向,2014年建,李丽,一里洋房,芙蓉社区-瑞泽源一里洋房芙蓉路与繁华大道的交汇处,15759元/㎡
一里洋房多层公摊小南北通透精装自住地段繁华交通便利,3室2厅,122.36㎡,中层（共6层）,南北向,2008年建,李丽,瑞泽源一里洋房,芙蓉社区-瑞泽源一里洋房芙蓉路与繁华大道的交汇处,16345元/㎡
